,game_id,passer_player_name,posteam,defteam,season,week,passing_yards,home_flag_passer,pass_attempts,roof,surface,completion_percentage_ewma_passer,pass_attempts_ewma_passer,air_yards_ewma_passer,yards_after_catch_ewma_passer,epa_ewma_passer,interception_ewma_passer,qb_hit_ewma_passer,sack_ewma_passer,pass_touchdown_ewma_passer,passing_yards_ewma_passer,cpoe_ewma_passer,home_flag_defense,completion_percentage_ewma_defense,pass_attempts_ewma_defense,air_yards_ewma_defense,yards_after_catch_ewma_defense,epa_ewma_defense,interception_ewma_defense,qb_hit_ewma_defense,sack_ewma_defense,pass_touchdown_ewma_defense,passing_yards_ewma_defense,cpoe_ewma_defense
4292,2018_03_CHI_ARI,S.Bradford,ARI,CHI,2018,3,157.0,True,17.0,closed,grass,0.6418997645378113,27.749999999999996,151.75,53.24999999999999,-13.509701251983643,1.0,5.249999999999999,1.25,0.0,105.74999999999999,-8.332123756408691,False,0.6822916716337204,32.99999999999999,304.25,99.25,-7.4800480008125305,1.0,6.749999999999999,5.5,2.2499999999999996,254.75,1.09869784116745
4293,2018_04_SEA_ARI,J.Rosen,ARI,SEA,2018,4,180.0,True,27.0,closed,grass,0.6666666865348816,6.0,77.0,-1.0,-0.6645293235778809,1.0,3.0,1.0,0.0,36.0,4.2752604484558105,False,0.6447649552271916,32.3076923076923,204.69230769230768,96.9230769230769,-9.914172429304855,2.0769230769230766,7.769230769230769,3.9999999999999996,1.3846153846153844,187.76923076923075,-7.821569543618422
4294,2018_05_ARI_SF,J.Rosen,ARI,SF,2018,5,170.0,False,24.0,outdoors,grass,0.583333358168602,21.749999999999996,203.0,57.5,3.182257294654846,0.25,5.999999999999999,1.0,0.7499999999999999,143.99999999999997,-1.6667623519897459,True,0.6481862962245941,39.074999999999996,303.45000000000005,133.275,4.064486986398697,0.6749999999999999,4.475,1.3499999999999999,2.9749999999999996,271.525,0.29490724131464946
4295,2018_06_ARI_MIN,J.Rosen,ARI,MIN,2018,6,240.0,False,30.0,dome,sportturf,0.4679487187128801,23.307692307692307,254.2307692307692,68.92307692307692,-1.5398442195012016,0.07692307692307693,4.615384615384615,1.0,0.923076923076923,161.99999999999997,-13.104546033419094,True,0.7161571644554454,33.247933884297524,298.8512396694215,148.61157024793388,5.47688938763516,0.024793388429752074,6.438016528925621,2.578512396694215,2.5619834710743805,335.6528925619835,10.32708038672928
4296,2018_07_DEN_ARI,J.Rosen,ARI,DEN,2018,7,194.0,True,36.0,closed,grass,0.624583325535059,27.825000000000003,223.70000000000002,89.89999999999999,-8.504891490936279,0.6999999999999998,5.55,3.025,0.30000000000000004,214.64999999999998,-7.872040784358979,False,0.5232755791518715,27.348901098901102,235.3379120879121,108.79395604395604,-1.4819517508967888,0.8956043956043956,4.56043956043956,3.7087912087912085,0.782967032967033,210.83516483516482,-15.38637030443975
4297,2018_08_SF_ARI,J.Rosen,ARI,SF,2018,8,252.0,True,39.0,closed,grass,0.5969696810915451,33.29752066115703,268.0826446280992,77.91735537190083,-28.849758526510445,2.239669421487603,9.198347107438016,5.016528925619835,0.768595041322314,200.82644628099175,-9.403346499135672,False,0.6783416811359768,29.22049405306496,265.29551692589206,102.84812442817935,7.098999709899777,0.024702653247941454,4.017383348581885,1.4574565416285452,1.9615736505032022,251.75114364135408,4.133381814528034
4298,2018_10_ARI_KC,J.Rosen,ARI,KC,2018,10,208.0,False,37.0,outdoors,grass,0.5921456858843238,37.104395604395606,281.3791208791209,105.34340659340658,-12.455661384613961,1.412087912087912,7.73076923076923,3.6703296703296706,1.5906593406593406,234.98901098901098,-4.810626757013929,True,0.699463184977823,39.17762422518037,346.77542932628796,161.1470379026522,0.9123741297469417,0.9987806117264506,4.162991565897775,2.6983030179859773,1.8879178945229145,290.43887816278834,3.2280151718286176
4299,2018_11_OAK_ARI,J.Rosen,ARI,LV,2018,11,136.0,True,18.0,closed,grass,0.593779040686275,37.034766697163775,286.4620311070448,99.11161939615737,-11.470887221225555,1.8042086001829827,11.2451967063129,4.557182067703569,1.1967063129002744,216.98810612991767,-5.359568070187443,False,0.7223964659751715,24.761203129763235,213.31277309216543,129.7726857026725,10.65059861906926,0.6971852454018901,4.625647800020323,0.7064322731429733,2.3222233512854387,234.0886088812113,7.4440880599466235
4300,2018_12_ARI_LAC,J.Rosen,ARI,LAC,2018,12,105.0,False,18.0,outdoors,grass,0.5312501498384448,24.342987804878053,186.80548780487806,100.37073170731708,-8.966606884031762,1.9347560975609759,4.4140243902439025,2.185365853658537,2.3990853658536584,162.9878048780488,-16.21863585230781,True,0.640675423441985,33.47930497222599,177.199261617667,143.17141986180735,-1.7856902879939274,0.1203089012328953,4.303719008264463,1.2857336404281265,0.18679718195366485,225.03478525944993,-5.085107103666466
4301,2018_13_ARI_GB,J.Rosen,ARI,GB,2018,13,149.0,False,26.0,outdoors,grass,0.6215324277843164,20.114114419266336,153.60014226196526,84.12275175287064,-9.581240021519854,1.311553703891881,2.804593029163703,2.0617823391931718,1.4663143989431968,124.32730413575857,-4.135327786997609,True,0.7434788049529134,35.505108780328094,280.7751459248304,134.77603784448988,8.393710349367963,0.07756314000880632,4.603400584828335,2.5454709674505778,2.501495941201043,305.40330574780126,6.350390416422035
4302,2018_14_DET_ARI,J.Rosen,ARI,DET,2018,14,240.0,True,40.0,closed,grass,0.4892265204238772,24.038104592873594,217.86780246579053,48.70698414848936,-4.571033772527808,0.4371697601950956,2.9348665492480692,2.020593415526352,0.48875491125863707,140.77604660615094,-11.649998283377347,False,0.597134939995351,33.52696071052235,330.49800918259825,78.09866024386572,-2.4032306412158913,0.7490102363390034,5.0636647598976365,2.4881830498268855,1.426881679963872,228.51615986752972,-6.108155655241346
4303,2018_15_ARI_ATL,J.Rosen,ARI,ATL,2018,15,132.0,False,20.0,closed,fieldturf,0.5964094292973783,34.67942826820815,325.956544319375,55.5690334526323,-10.183746966708087,0.8123920382057738,6.311641245074685,2.673534824382149,0.16291646438530932,206.92572228557236,-5.8706723760926245,True,0.6454121651366882,29.79617040974157,266.22237415026575,73.90425522573233,0.5403884666634109,0.08579822645613623,4.1709955705309225,3.321265089486315,1.659650936260053,188.7256551687802,-1.2493753927790467
4305,2018_16_LA_ARI,J.Rosen,ARI,LA,2018,16,87.0,True,23.0,closed,grass,0.6321365277647263,24.893124341412015,169.31855336444377,71.8563751317176,-18.316728210591883,1.6041321692006623,6.77054794520548,4.891182447689297,0.05430528375733856,156.9751467710372,-12.36872247726636,False,0.7371928103479114,29.851262646958958,240.82575463603354,106.4888153130023,1.5790230133517178,1.4821955739616073,3.5452973969301076,0.6307171613943476,0.4816753948594263,237.15156279531874,4.100781373446539
4308,2018_17_ARI_SEA,J.Rosen,ARI,SEA,2018,17,149.0,False,34.0,outdoors,fieldturf,0.5585382132600177,23.631040655526302,194.43953354466663,53.95211381389708,-14.108733907520643,0.5347100522980929,7.590183162497915,4.297060443247976,0.01810173854466037,110.32501966353097,-14.979805848503226,True,0.607876383642728,37.03675945748059,340.80591398396507,142.51319076172078,5.95416468483116,0.03304976699965839,10.450401584622549,1.5722420928815062,2.3702864873461436,272.159853859242,-0.5394011665815731
4311,2019_02_NE_MIA,J.Rosen,MIA,NE,2019,2,97.0,True,17.0,outdoors,grass,0.5,2.0,17.0,1.0,-6.265976428985596,1.0,2.0,1.0,0.0,5.0,-34.121124267578125,False,0.5869565010070801,46.0,465.0,140.0,-8.184870719909668,1.0,3.0,1.0,0.0,276.0,-8.076634407043457
4312,2019_02_NE_MIA,R.Fitzpatrick,MIA,NE,2019,2,89.0,True,18.0,outdoors,grass,0.5,28.0,402.0,50.0,0.4408683776855469,1.0,10.0,2.0,1.0,185.0,-5.233777046203613,False,0.5869565010070801,46.0,465.0,140.0,-8.184870719909668,1.0,3.0,1.0,0.0,276.0,-8.076634407043457
4313,2019_03_MIA_DAL,J.Rosen,MIA,DAL,2019,3,200.0,False,39.0,closed,fieldturf,0.43382353335618973,13.25,230.75,24.25,-8.179407477378843,1.0,5.0,2.5,0.0,74.0,-19.25548791885376,True,0.6989020258188248,39.74999999999999,246.5,116.75,5.741470217704773,0.0,3.7499999999999996,1.0,1.75,246.5,0.9175468198955059
4315,2019_04_LAC_MIA,J.Rosen,MIA,LAC,2019,4,180.0,True,23.0,outdoors,grass,0.4530107929156377,31.076923076923077,322.30769230769226,67.6923076923077,-9.643166432013876,0.3076923076923077,7.769230769230769,2.8461538461538463,0.0,161.2307692307692,-18.276991330660305,False,0.7501975022829495,32.07692307692307,279.6153846153846,140.23076923076923,15.815411531008204,0.4615384615384615,4.769230769230769,1.5384615384615383,2.692307692307692,314.15384615384613,7.481653213500976
4317,2019_06_WAS_MIA,J.Rosen,MIA,WAS,2019,6,85.0,True,23.0,outdoors,grass,0.6461415529251099,25.625,207.35,88.825,-5.695876389741897,0.7749999999999999,5.9,3.625,0.6749999999999999,173.89999999999998,-5.151363334059716,False,0.7133999890532376,37.85950413223141,272.06611570247935,149.06611570247935,10.737942750788918,1.2148760330578514,6.553719008264463,2.9338842975206614,2.553719008264463,309.603305785124,3.507946637051165
4318,2019_06_WAS_MIA,R.Fitzpatrick,MIA,WAS,2019,6,132.0,True,17.0,outdoors,grass,0.8717948702665475,7.6923076923076925,89.53846153846153,12.615384615384615,-5.667118622706486,0.7692307692307693,2.6153846153846154,1.0769230769230769,0.07692307692307693,54.84615384615384,24.850250317500183,False,0.7133999890532376,37.85950413223141,272.06611570247935,149.06611570247935,10.737942750788918,1.2148760330578514,6.553719008264463,2.9338842975206614,2.553719008264463,309.603305785124,3.507946637051165
4320,2021_02_ATL_TB,M.Ryan,ATL,TB,2021,2,300.0,False,43.0,outdoors,grass ,0.6000000238418579,35.0,179.0,67.0,-15.975290298461914,0.0,9.0,3.0,0.0,164.0,-9.304780006408691,True,0.7368420958518982,57.0,382.0,198.0,14.206178665161133,1.0,7.0,1.0,3.0,403.0,6.468299865722656
4322,2021_10_ATL_DAL,M.Ryan,ATL,DAL,2021,10,117.0,False,19.0,closed,matrixturf,0.7625989288455104,30.046341463414638,257.6182926829269,125.54115853658537,11.042882083247349,0.5213414634146343,8.28201219512195,2.0926829268292684,1.7935975609756099,297.81006097560976,10.936326665013302,True,0.6725957237910934,29.522560975609757,225.08018292682928,130.64420731707318,3.3342665973596453,0.14786585365853663,5.979573170731707,3.0859756097560975,1.0859756097560977,234.94329268292685,4.477436363651622
4324,2017_13_DET_BAL,M.Stafford,DET,BAL,2017,13,292.0,False,28.0,outdoors,grass,0.6197368059732428,32.774400776760416,306.1046820137063,104.03910898355029,2.5803136749047826,0.7489867115260859,6.933614081040498,3.0254818059679587,2.0596682962076485,265.115464080476,-2.8250510872521395,True,0.6349607477154678,34.03501066916555,289.4655030313978,86.54095491854177,-9.923330259089207,2.1321847515608594,8.446388854391294,2.9771600826436955,0.155295631851693,243.76938796247165,-2.8549878250599288
4326,2014_20_GB_SEA,R.Wilson,SEA,GB,2014,20,209.0,True,25.0,outdoors,fieldturf,0.6819745337693934,23.18812572033168,210.65451020574065,141.727687982922,8.978830299698068,0.24712948710719448,3.5005519661652587,2.232240811344189,2.1935881263645927,264.1235836609838,5.595378815340137,False,0.6913129088045523,24.731665041584815,214.23604091498663,103.05409830599407,0.5350632066271775,0.10874575176698326,5.857001851987766,3.7179413016378287,2.0410816892114476,194.44521184664458,6.283193026348461
4328,2016_08_SEA_NO,R.Wilson,SEA,NO,2016,8,253.0,False,31.0,dome,sportturf,0.6597684955858922,36.28021978021978,243.88736263736263,128.27197802197804,-0.7566183723591179,0.0027472527472527483,5.090659340659341,1.1126373626373627,0.25000000000000006,242.01923076923077,-0.17551491605015554,True,0.6776334736700896,30.554945054945055,300.5769230769231,107.58516483516485,8.89100492131579,0.29670329670329676,5.662087912087912,0.7335164835164838,1.9807692307692308,248.17032967032966,7.835813465681705
4331,2017_11_ATL_SEA,R.Wilson,SEA,ATL,2017,11,258.0,True,40.0,outdoors,fieldturf,0.6741967936463866,34.341022253835995,353.84290214409106,110.7531754902957,4.229388010646013,0.5322629814043288,7.403312671476477,3.985875419164719,2.165938420892186,269.265216949497,5.296663584765859,False,0.6502253168385854,28.799613860380045,250.18331470379024,61.84910070114826,-7.588277885674244,0.008535717914846057,7.191443958947262,5.838837516512549,0.21837211665481154,175.08159739863837,0.8349981365340985
4333,2019_04_CIN_PIT,M.Rudolph,PIT,CIN,2019,4,229.0,True,28.0,outdoors,grass,0.5705128461122513,23.999999999999996,154.49999999999997,115.75,-5.37313163280487,1.0,3.9999999999999996,1.4999999999999998,2.0,158.5,-9.37598919868469,False,0.6883257902585542,30.846153846153843,267.38461538461536,142.61538461538458,4.449464247776912,0.923076923076923,6.692307692307691,1.0,1.5384615384615383,255.2307692307692,6.172264429239126
4335,2019_03_NYJ_NE,T.Brady,NE,NYJ,2019,3,306.0,True,42.0,outdoors,grass,0.70238097012043,29.999999999999996,269.5,102.25,16.22865271568298,0.0,3.5,1.75,2.2499999999999996,283.25,6.716016583144665,False,0.6032467484474182,33.5,335.24999999999994,151.0,-0.38933587074279813,1.25,5.999999999999999,2.5,1.0,307.25,-3.0882145762443534
4337,2019_05_NE_WAS,T.Brady,NE,WAS,2019,5,348.0,False,41.0,outdoors,grass,0.5399749509990215,38.1,286.59999999999997,102.69999999999999,-6.664657402038573,0.6749999999999999,3.725,0.17500000000000002,0.675,198.42500000000004,-7.490182972699403,True,0.8080349266529082,29.475,177.025,145.14999999999998,7.692426490783691,1.65,3.625,0.775,1.65,231.85,5.791249936819076
4338,2022_17_SF_LV,J.Stidham,LV,SF,2022,17,365.0,True,32.0,dome,grass,0.6153846383094788,13.0,114.0,29.0,-1.8916242122650146,0.0,2.0,1.0,0.0,72.0,-5.0420002937316895,False,0.7312215691698867,36.87898561744011,286.98640941685727,106.446181053803,0.058769108295789664,0.8954080541053095,7.384771772844564,2.0941578403259453,2.347271352951925,274.30720920465996,7.96237256932973
4339,2022_18_KC_LV,J.Stidham,LV,KC,2022,18,219.0,True,35.0,dome,grass,0.6929086595773697,27.25,286.49999999999994,113.74999999999999,4.201537668704987,1.4999999999999998,7.249999999999999,0.25,2.2499999999999996,291.74999999999994,5.398638129234313,False,0.6719466045550176,36.87650325042186,214.64087024516616,118.81100952639365,-12.496302534269274,0.9447409698114049,7.539377634347054,3.3563877108406865,1.1575597862043845,214.8327743902439,-1.2457848545079253
4341,2023_18_DEN_LV,J.Stidham,DEN,LV,2023,18,272.0,False,33.0,dome,grass,0.625,32.0,242.0,174.0,4.70023250579834,0.0,4.0,2.0,1.0,224.0,-1.8947118520736694,True,0.6536075166810043,28.729430860237436,162.50662141041175,145.4368074501379,4.049805406204636,0.3006893905040849,4.30397744590064,1.9167015280142132,1.1335019253499454,230.3241885096007,3.1065789728316475
4343,2017_13_NE_BUF,N.Peterman,BUF,NE,2017,13,50.0,True,15.0,outdoors,a_turf,0.675000011920929,9.25,130.25,26.749999999999996,-14.907461881637571,3.7499999999999996,2.2499999999999996,0.0,0.25,69.25,-10.240344524383543,False,0.6894541241054205,34.84229957210437,276.82920303026884,98.51968432818128,-6.9917048063377045,1.6603253813238796,7.145270003274136,4.93552211170447,1.0035225181488716,220.94363970961805,0.024400754646808246
4344,2017_13_NE_BUF,T.Taylor,BUF,NE,2017,13,65.0,True,17.0,outdoors,a_turf,0.6357936411555987,27.49152676323485,248.016890022919,68.16914861187948,1.900664722484877,0.07500028225305683,3.635791945626771,1.8862294378648121,0.9506960360380704,170.62622921206238,1.7781125572047993,False,0.6894541241054205,34.84229957210437,276.82920303026884,98.51968432818128,-6.9917048063377045,1.6603253813238796,7.145270003274136,4.93552211170447,1.0035225181488716,220.94363970961805,0.024400754646808246
4348,2019_14_KC_NE,T.Brady,NE,KC,2019,14,169.0,True,35.0,outdoors,grass,0.5148707848431995,43.95338702393497,453.1645566762005,110.98167996387176,-0.44369934072394757,0.6954237543278639,9.332692307692309,2.5965866325455367,2.2671383411109436,285.8493376486527,-9.048062826791195,False,0.6828886003735535,31.650063977118776,227.7667356615987,142.3764225500527,-3.5404761676737273,2.224386572331778,3.707297154899895,2.165158813788951,1.137046515128707,248.72332154147222,1.5478180925754217
4350,2015_02_TB_NO,J.Winston,TB,NO,2015,2,207.0,False,21.0,dome,sportturf,0.5161290168762207,31.0,259.0,86.0,-10.180913925170898,2.0,6.0,4.0,2.0,210.0,-12.999914169311523,True,0.59375,32.0,358.0,149.0,16.25063705444336,0.0,1.0,0.0,3.0,307.0,-2.3953542709350586
4351,2015_03_TB_HOU,J.Winston,TB,HOU,2015,3,261.0,False,35.0,closed,fieldturf,0.6290322691202164,23.5,219.25,75.5,-2.5915973484516144,0.5,5.249999999999999,3.25,1.25,207.74999999999997,0.240169763565063,True,0.5416666716337204,35.24999999999999,337.0,81.74999999999999,-4.0269668102264395,0.7499999999999999,3.7499999999999996,2.0,2.2499999999999996,206.99999999999997,-8.98496726155281
4352,2015_04_CAR_TB,J.Winston,TB,CAR,2015,4,287.0,True,39.0,outdoors,grass,0.5298121273517609,31.461538461538456,376.9230769230769,71.0,-2.2976742616066566,0.8461538461538461,5.769230769230769,1.0,1.0769230769230769,244.6153846153846,-5.66972226362962,False,0.7350913538382602,41.61538461538461,313.15384615384613,131.07692307692307,0.8130432275625367,1.0769230769230769,2.3846153846153846,1.3076923076923077,0.3076923076923077,285.0,5.676522218264066
4353,2015_05_JAX_TB,J.Winston,TB,JAX,2015,5,209.0,True,19.0,outdoors,grass,0.6221889548003674,36.55,322.975,95.975,-10.8612796574831,2.9749999999999996,6.6,1.675,1.7,273.225,-2.379055216908455,False,0.6749623432755469,45.14999999999999,347.77500000000003,141.775,8.380685217678547,0.025000000000000005,5.9750000000000005,2.675,1.3,302.2,1.9006189912557603
4354,2015_07_TB_WAS,J.Winston,TB,WAS,2015,7,297.0,False,29.0,outdoors,grass,0.6637075358678487,24.801652892561982,223.24793388429757,119.42148760330579,5.723601166867026,0.9834710743801653,4.859504132231406,1.8925619834710745,1.231404958677686,230.23140495867773,5.7591603954961474,True,0.7045435266835348,28.81593406593407,256.05219780219784,123.00824175824175,-0.03491298248479647,1.1126373626373627,4.478021978021978,1.0549450549450552,1.618131868131868,254.20329670329673,4.029134843375656
4355,2015_08_TB_ATL,J.Winston,TB,ATL,2015,8,177.0,False,29.0,dome,fieldturf,0.7040497859591967,27.604395604395606,245.1126373626374,111.7967032967033,13.370149819078026,0.326923076923077,4.9532967032967035,1.2967032967032968,1.7445054945054945,274.8049450549451,8.936450253148655,True,0.6900917076235612,34.64867337602928,293.69441903019214,96.42086001829828,-6.039920038622885,1.5169258920402564,6.100640439158281,1.0100640439158282,1.019213174748399,222.77401646843552,-0.0558066335928516
4356,2015_09_NYG_TB,J.Winston,TB,NYG,2015,9,247.0,True,36.0,outdoors,grass,0.6024528976601412,28.5352241537054,277.05215004574563,57.907593778591036,6.025345365933509,0.1088746569075938,6.318389752973468,1.7657822506861849,1.2479414455626716,209.5718206770357,1.6286908645533906,False,0.7759292411368068,41.24390243902439,388.1344512195122,166.84451219512198,13.392951648482462,2.236890243902439,3.515853658536586,0.3667682926829269,5.025914634146342,417.94725609756097,7.705007884989879
4357,2015_10_DAL_TB,J.Winston,TB,DAL,2015,10,264.0,True,37.0,outdoors,grass,0.5526619043019487,33.5125,359.02987804878046,101.97591463414635,-1.3105655426295788,0.03628048780487806,7.439634146341464,0.5884146341463415,0.4158536585365854,234.52774390243903,-3.4966440944773396,False,0.6762970493879261,33.37317073170732,191.69756097560978,152.8344512195122,1.7045423661994683,0.22408536585365854,6.464024390243902,0.9670731707317075,0.9612804878048782,266.7557926829269,2.6302200776592985
4358,2015_11_TB_PHI,J.Winston,TB,PHI,2015,11,246.0,False,29.0,outdoors,grass,0.5806184536514819,35.837618128239,404.3455949598618,102.65867289909563,-3.4652868719099015,1.3454933441723402,7.813230362768013,1.5295193577888428,0.1386038004267859,254.17691291535414,-1.5796553550569914,True,0.612736819424216,35.20424753581953,279.068997053145,127.67300071130983,0.5805140469401554,0.5050299766283914,5.897571385021847,3.7497205568539784,2.120414592013007,234.30586322528202,-3.7799208546923273
4359,2015_12_TB_IND,J.Winston,TB,IND,2015,12,245.0,False,35.0,closed,fieldturf,0.6303219313679906,31.279128844330035,328.1139073296301,62.21887278146594,12.770716443546837,0.44848259043490046,5.937711692182631,1.1765004741904892,3.379589486519442,248.72554531906243,9.99066279540256,True,0.5842442102089288,40.29274488551687,455.05663189269745,79.19949871291153,-1.6065829488115815,2.5576818859233166,6.633145915187644,1.1075734995258095,2.649268391816827,278.37660886058796,-7.322200487492095
4360,2015_13_ATL_TB,J.Winston,TB,ATL,2015,13,227.0,True,26.0,outdoors,grass,0.5910594868006276,33.759723617806785,432.7052261975997,69.40633150057016,5.029089940968016,0.8161629390446299,9.979260045386292,3.7255145473225477,1.7931875402210609,246.24183441906678,3.8929908118438243,False,0.7326365164873146,27.588215370372463,150.41517166630916,130.7708218080002,0.7132651974059782,1.2779853905817802,4.17407110519007,0.5062942431666535,0.6298646314339585,184.1574859155725,2.3638974401844592
4361,2015_14_NO_TB,J.Winston,TB,NO,2015,14,182.0,True,31.0,outdoors,grass,0.6585584297097673,28.586564805057957,310.23484494957097,65.80210371819962,5.399466898057111,0.9387212102965528,6.659747102212855,1.9085014300767729,1.264394851723619,233.41392066837273,6.312865911276114,False,0.7316107800151594,35.769396357067585,374.2955592352853,119.1007865422249,12.849481089759282,0.8949872045762457,3.504918711425561,1.1517236188469064,4.2330912238446485,303.58796853831103,7.783334551169631
4362,2015_15_TB_STL,J.Winston,TB,LA,2015,15,363.0,False,49.0,dome,astroplay,0.6066162066476025,30.19552261086531,291.41160317677355,65.93403465548366,4.779003835637861,0.31290667757203383,6.219915424863986,1.3028334301351925,1.088131506684346,199.13795205736358,-0.6055660136040046,True,0.6772152440985424,42.22371014136417,228.44666259388003,172.8339733127938,-4.852385542084226,0.7931170742171281,7.116711680576445,3.159381856362767,2.0496261106602054,271.48058547771404,-1.7848815727351006
4363,2015_16_CHI_TB,J.Winston,TB,CHI,2015,16,295.0,True,27.0,outdoors,grass,0.5967632338274256,42.73184349132171,447.1372336172853,105.97801992403043,6.743616745653503,0.7709689882934614,10.073305947269562,0.4342776284516226,1.6960439626608415,308.379340192115,0.13936360729681513,False,0.8072776413979449,23.781343717959228,109.16119029021311,152.82632666578576,15.129718568425035,0.2500761033734702,4.899559018584277,1.7253847401864284,3.0058081091071487,243.1429534966573,12.716427127797278
4364,2015_17_TB_CAR,J.Winston,TB,CAR,2015,17,325.0,False,45.0,outdoors,grass,0.5692914640589262,32.24394709952104,425.04574299950116,103.99267316964793,7.0505716768851165,0.9236563400721979,6.024435033583746,0.8114259024346526,1.898681335009094,299.45977944241884,-3.0858924780501917,True,0.7250716055145939,34.294116081044784,259.01172312370016,107.34248617978263,11.063418446184722,0.4240716330569035,5.945748477270672,1.786131151740767,1.6420456026403685,285.336993217462,5.036039993214347
4366,2016_02_TB_ARI,J.Winston,TB,ARI,2016,2,243.0,False,48.0,closed,grass,0.7419354915618896,31.0,317.0,105.0,13.083568572998047,1.0,6.0,0.0,4.0,281.0,11.188651084899902,True,0.7272727489471436,33.0,210.0,142.0,13.317495346069336,0.0,4.0,2.0,1.0,264.0,5.301392555236816
4367,2016_03_LA_TB,J.Winston,TB,LA,2016,3,405.0,True,57.0,outdoors,grass,0.6073588728904723,43.75,507.49999999999994,86.99999999999999,-11.904391288757322,3.2499999999999996,7.499999999999999,2.2499999999999996,1.75,252.5,-4.194258928298949,False,0.6285714507102966,35.0,280.49999999999994,80.5,-1.061335027217865,0.0,7.0,1.4999999999999998,0.25,233.0,1.4693253040313718
4368,2016_04_DEN_TB,J.Winston,TB,DEN,2016,4,179.0,True,33.0,outdoors,grass,0.6241265993851881,52.92307692307693,425.4615384615384,151.3846153846154,-3.2597729655412526,1.6923076923076923,8.538461538461538,2.0769230769230766,2.615384615384615,358.0769230769231,-0.3207383614320021,False,0.6550295857282785,32.076923076923066,247.8461538461538,70.76923076923076,-7.538811940413256,1.0,6.307692307692307,4.153846153846153,0.3076923076923077,202.99999999999997,4.577719138218805
4369,2016_05_TB_CAR,J.Winston,TB,CAR,2016,5,219.0,False,30.0,outdoors,grass,0.5505684077739715,39.47500000000001,436.62499999999994,56.625000000000014,-12.024249459803103,1.9,13.575000000000001,4.05,0.8500000000000001,237.20000000000005,-3.8871936589479446,True,0.7258928641676902,33.75,372.65,143.02499999999998,16.165351468324662,0.8749999999999999,5.8500000000000005,2.675,3.0999999999999996,400.67499999999995,7.363962373882531
4370,2016_07_TB_SF,J.Winston,TB,SF,2016,7,269.0,False,29.0,outdoors,grass,0.5836589937367715,33.13223140495869,377.2975206611571,55.537190082644635,-0.6806434250074971,0.6280991735537191,6.495867768595043,2.677685950413223,0.9504132231404959,225.01652892561987,0.6239415466292829,True,0.5605073181482462,27.79945054945055,222.77197802197804,53.57142857142857,3.1637761841763505,0.03846153846153848,4.563186813186814,2.4368131868131866,2.010989010989011,176.1456043956044,-2.467305832695994
4371,2016_08_OAK_TB,J.Winston,TB,LV,2016,8,180.0,True,32.0,outdoors,grass,0.6774402431079319,30.373626373626376,298.9917582417583,99.23901098901099,9.97684480708379,0.8763736263736264,7.500000000000001,2.2252747252747254,2.318681318681319,254.37912087912088,9.894597433098069,False,0.6362128491153002,36.17657822506862,300.47849954254343,113.22140896614823,-2.3318854634737805,1.5013723696248857,6.003659652333028,1.0988106129917659,1.0000000000000002,251.07776761207685,-1.3260706746021977
4372,2016_09_ATL_TB,J.Winston,TB,ATL,2016,9,261.0,True,37.0,outdoors,grass,0.5590926335693387,31.458371454711806,366.3613906678866,76.40256175663312,3.874468806623213,0.2918572735590119,7.166514181152792,2.075022872827082,2.1061299176578228,204.7703568161025,-1.2552980876034374,False,0.7032852989507885,39.24725609756098,298.3771341463415,121.95731707317076,8.757288793637985,0.26646341463414636,4.624390243902439,3.1262195121951226,2.9509146341463417,276.157012195122,4.5008643692529695
4374,2016_10_CHI_TB,J.Winston,TB,CHI,2016,10,312.0,True,32.0,outdoors,grass,0.6007849715831803,35.15335365853659,354.1185975609757,95.4704268292683,10.407240294447032,0.09725609756097563,6.388719512195123,2.0250000000000004,2.702134146341464,242.26250000000005,0.5082916007899656,False,0.6418163440576414,40.836890243902445,295.69085365853664,108.33475609756098,2.5284020489672336,0.09085365853658538,8.427743902439026,4.068902439024391,1.4612804878048782,255.18567073170735,-0.025935657195201647
4375,2016_11_TB_KC,J.Winston,TB,KC,2016,11,331.0,False,39.0,outdoors,grass,0.6794323195602918,33.05101107611016,306.0370897266538,76.48917792907226,10.952552652537078,0.6991159435016767,6.129560004064627,3.3417335636622294,2.2340209328320295,288.75652880804796,4.462054018045923,True,0.6065547978983409,37.59709379128138,363.8687125292146,71.04430444060564,-1.9206891617703739,1.002032313789249,4.9412661314907025,2.2696880398333503,1.355756528808048,257.5835789045829,-2.5640733163902616
4376,2016_12_SEA_TB,J.Winston,TB,SEA,2016,12,220.0,True,27.0,outdoors,grass,0.6367331422787665,37.01707085760737,394.6805310933478,98.16342636499121,14.721669719390325,0.2330307546402927,5.376507248340334,1.7805514157973175,1.4113263785394934,316.91931987535565,4.694019670986965,False,0.6020643310872477,39.723038883620106,379.3605879962065,105.48221785665899,-2.3213004084028146,1.63544912613467,6.267646660344127,2.2455968026012734,1.4412681208508333,247.54979000135484,-3.578282133392841
